yyyyq,price,d12,e12,ret,retx,AAA,BAA,lty,ltr,corpr,tbl,Rfree,d/p,d/y,e/p,d/e,b/m,tms,dfy,dfr,infl,eqis,ntis,svar,cay,i/k,csp,pce,vp,impvar,vrp,govik,lzrt,skew,crdstd,ogap,wtexas,accrul,cfacc,sntm,ndrbl,skvw,tail,fbm,dtoy,dtoat,ygap,rdsp,rsvix,gpce,gip,tchi,house,avgcor,shtint,disag
20113,1131.42,25.1810,86.9800,-0.138179,-0.142776,0.0409,0.0527,0.0265,0.2117,0.1341,0.0001,0.000100,0.022256,0.020659,0.076877,0.289503,0.399923,0.026400,0.011800,-0.077633,0.005170,,0.013049,0.027969,0.011439,0.033262,,-0.061713,78.666977,0.013020,77.296600,0.028479,-2.236887,,-21.800000,-0.017090,-0.078144,,,0.209878,-0.013415,-0.008850,0.407088,0.188399,0.851906,0.770472,-2.585157,0.028664,0.153585,,,-2.667391,,0.708452,0.874718,4.294257
20114,1257.60,26.4250,86.9500,0.116416,0.109790,0.0393,0.0525,0.0248,0.0206,0.0233,0.0001,0.000025,0.021012,0.021192,0.069140,0.303910,0.357233,0.024700,0.013200,0.002744,-0.005364,,-0.006497,0.017845,0.016184,0.033837,,-0.066945,28.795353,0.005435,22.136200,0.028403,-1.857102,,-5.900000,-0.007992,-0.015245,,,0.250273,0.047422,0.051619,0.466084,0.213637,0.953712,0.862546,-2.691234,0.020795,0.044474,,,-2.667391,,0.619331,0.586695,4.769377
20121,1408.47,27.3530,88.5400,0.126346,0.120529,0.0399,0.0523,0.0290,-0.0490,-0.0059,0.0008,0.000025,0.019420,0.020029,0.062863,0.308934,0.346182,0.028200,0.012400,0.043165,0.016484,,-0.013775,0.002427,0.009881,0.034403,,-0.067681,8.046990,0.002433,11.277800,0.027824,-1.887321,,5.400000,-0.006922,-0.037822,,,0.255408,0.015803,0.031008,0.450008,0.207408,0.996927,0.932755,-2.788273,0.021858,0.020839,,,1.070281,,0.220222,0.430187,5.060074
20122,1362.16,28.3200,87.9200,-0.026713,-0.032091,0.0364,0.0502,0.0225,0.0928,0.0671,0.0009,0.000200,0.020791,0.021613,0.064545,0.322111,0.355104,0.021600,0.013800,-0.025614,0.000375,,-0.019043,0.006561,0.007781,0.034853,,-0.070912,-0.253008,0.003050,4.599600,0.027586,-1.866224,,-6.900000,-0.000632,-0.017106,,,0.220509,-0.012386,0.004028,0.447000,0.187603,0.969936,0.909320,-2.756470,0.025429,0.025067,,,1.070281,,0.449869,0.626468,4.662257
20123,1440.67,29.5900,86.5000,0.063494,0.057626,0.0349,0.0484,0.0226,0.0029,0.0381,0.0011,0.000225,0.020539,0.021037,0.060042,0.342081,0.340383,0.021500,0.013500,0.035211,0.008406,,-0.017425,0.003325,0.007481,0.034399,,-0.073711,8.961792,0.002373,14.060500,0.027081,-1.582140,,-9.500000,-0.006268,-0.044470,,,0.108767,0.001096,0.073166,0.485238,0.192134,0.988247,0.948646,-2.829773,0.019048,0.020830,,,1.070281,,0.324293,0.461910,4.280576
20124,1426.19,31.2469,86.5100,-0.004205,-0.011313,0.0365,0.0463,0.0241,-0.0075,0.0049,0.0007,0.000275,0.021909,0.022064,0.060658,0.361195,0.349032,0.023400,0.009800,0.012423,-0.007804,,-0.011549,0.003864,-0.006632,0.034450,,-0.081270,11.418256,0.002564,17.928000,0.026784,-1.500333,,-7.600000,0.000601,0.037158,,,0.030541,0.037005,0.074690,0.483684,0.221610,0.962821,0.925138,-2.819556,0.020057,0.030989,,,1.070281,,0.368940,0.282531,4.151612
20131,1569.19,32.1119,87.7000,0.106122,0.100332,0.0393,0.0485,0.0284,-0.0282,-0.0241,0.0009,0.000175,0.020464,0.021200,0.055889,0.366157,0.346130,0.027500,0.009200,0.004190,0.013815,,-0.008911,0.002634,0.010036,0.034654,,-0.081262,3.452372,0.001654,5.405600,0.026238,-1.524610,,-7.400000,0.006604,0.056612,,,0.069428,-0.028260,0.029130,0.470366,0.184363,1.000000,1.000000,-2.903803,0.016013,0.013760,,,1.070281,,0.304632,0.177581,3.193654
20132,1606.28,33.2663,90.9500,0.029006,0.023439,0.0427,0.0519,0.0329,-0.0552,-0.0569,0.0005,0.000225,0.020710,0.020400,0.056622,0.365765,0.338444,0.032400,0.009200,-0.001713,0.003140,,0.000119,0.004946,0.004573,0.034499,,-0.076127,6.865631,0.002603,4.433600,0.026263,-1.902600,,-19.100000,0.005367,0.048189,,,-0.120411,0.089588,-0.014080,0.445371,0.099685,0.967566,0.967566,-2.894106,0.019997,0.024444,,,1.070281,,0.395099,0.030813,3.093098
20133,1681.55,34.4039,94.3700,0.052278,0.046637,0.0464,0.0547,0.0342,-0.0191,-0.0029,0.0002,0.000125,0.020460,0.021068,0.056121,0.364564,0.333521,0.034000,0.008300,0.016187,0.002762,,0.010119,0.002075,0.008109,0.034803,,-0.078197,10.487769,0.002137,14.573800,0.026344,-1.587843,,-18.100000,0.010510,-0.052047,,,0.049415,0.055193,-0.022127,0.464708,0.084422,0.965091,0.965091,-2.907960,0.020921,0.025740,,,1.070281,,0.262361,0.041429,3.388872
20134,1848.36,34.9920,100.2000,0.106498,0.100629,0.0462,0.0538,0.0367,-0.0316,0.0125,0.0007,0.000050,0.018931,0.019377,0.054210,0.349222,0.304408,0.036000,0.007600,0.044093,-0.004698,,0.012144,0.002828,0.011849,0.035293,,-0.072828,7.783432,0.002057,9.565400,0.026144,-1.762560,,-8.300000,0.011070,0.060724,,,-0.002383,0.050891,0.058415,0.454810,0.053498,1.000000,1.000000,-2.943473,0.016929,0.017288,,,1.070281,,0.312076,-0.098407,3.763380
20141,1872.34,36.2277,100.8500,0.017637,0.012495,0.0438,0.0506,0.0331,0.0693,0.0570,0.0005,0.000175,0.019349,0.019483,0.053863,0.359223,0.350616,0.032600,0.006800,-0.012331,0.013920,,0.016416,0.003426,0.002222,0.035498,,-0.072933,3.767386,0.001799,5.247400,0.025784,-1.950160,,-13.700000,0.022127,-0.012733,,,-0.067295,0.018443,0.065964,0.469339,0.054121,0.992821,0.992821,-2.948147,0.028112,0.015812,,,1.070281,,0.342488,-0.029108,4.114859
20142,1960.23,37.3807,103.1200,0.051271,0.045946,0.0425,0.0480,0.0307,0.0439,0.0372,0.0004,0.000125,0.019070,0.019433,0.052606,0.362497,0.342928,0.030300,0.005500,-0.006718,0.008676,,0.013885,0.002200,0.002531,0.036136,,-0.070410,3.600473,0.001262,8.219500,0.026311,-1.714922,,-11.100000,0.027421,0.025822,,,-0.003954,0.023079,0.036344,0.458330,0.171559,0.992891,0.992891,-2.970591,0.024189,0.011750,,,1.070281,,0.271863,0.049142,3.615326
20143,1972.29,38.4946,105.9600,0.010968,0.005795,0.0411,0.0480,0.0295,0.0251,0.0100,0.0002,0.000100,0.019518,0.019215,0.053724,0.363294,0.338576,0.029300,0.006900,-0.015129,-0.001309,,0.007991,0.002216,0.002043,0.036510,,-0.052338,10.045763,0.002703,15.890600,0.026525,-1.790598,,-10.700000,0.028393,-0.068363,,,0.024004,0.000764,-0.030123,0.472929,0.198340,0.986294,0.986294,-2.948874,0.024271,0.022491,,,1.070281,,0.322464,0.014237,3.466628
20144,2058.90,39.4431,102.3100,0.049663,0.044077,0.0379,0.0474,0.0240,0.0902,0.0592,0.0003,0.000050,0.019157,0.019077,0.049692,0.385526,0.323756,0.023700,0.009500,-0.030958,-0.013523,,0.005625,0.005087,-0.002487,0.036410,,-0.038569,19.057377,0.003478,17.533100,0.026858,-1.857649,,-10.500000,0.032072,-0.189415,,,0.016613,-0.049017,0.001802,0.476530,0.215561,0.987225,0.987225,-3.023779,0.027056,0.030461,,,1.070281,,0.400335,-0.113969,3.774100
20151,2067.89,40.8066,99.2500,0.010488,0.005186,0.0364,0.0454,0.0223,0.0288,0.0319,0.0003,0.000075,0.019733,0.019390,0.047996,0.411150,0.307454,0.022000,0.009000,0.003138,0.005566,,-0.006889,0.004761,-0.014285,0.036017,,-0.028233,7.067354,0.002198,9.778500,0.026829,-1.821804,,-5.500000,0.011801,-0.042536,,,-0.012580,-0.026199,0.045100,0.467737,0.220528,0.971977,0.971977,-3.056837,0.020343,0.021627,,,-0.504039,,0.383621,-0.177588,4.631392
20152,2063.11,41.7420,94.9100,0.001974,-0.003177,0.0419,0.0513,0.0261,-0.0691,-0.0729,0.0002,0.000075,0.020233,0.019807,0.046003,0.439806,0.310187,0.025900,0.009400,-0.003798,0.010668,,-0.008725,0.002513,-0.014781,0.035872,,-0.016913,13.507390,0.003215,18.725800,0.027638,-1.702020,,-5.300000,-0.004116,-0.012780,,,0.044968,-0.016516,-0.070915,0.469757,0.171198,0.962163,0.962163,-3.102367,0.026937,0.031750,,,0.564216,,0.331660,-0.049472,4.502990
20153,1920.03,42.5104,90.6600,-0.063619,-0.068687,0.0407,0.0534,0.0240,0.0521,0.0306,0.0002,0.000050,0.022140,0.021555,0.047218,0.468899,0.335612,0.023800,0.012700,-0.021567,-0.002904,,-0.013638,0.011060,-0.013685,0.035703,,-0.015524,20.039719,0.005252,16.258700,0.027918,-1.936743,,-7.000000,-0.004977,-0.084146,,,-0.013571,-0.066365,0.018692,0.497608,0.167915,0.889272,0.889272,-3.074448,0.029761,0.051354,,,-2.667391,,0.575458,-0.003289,4.037228
20154,2043.94,43.3879,86.5300,0.070528,0.064441,0.0397,0.0546,0.0243,-0.0139,0.0040,0.0023,0.000050,0.021228,0.020855,0.042335,0.501420,0.313649,0.022000,0.014900,0.017944,-0.005968,,-0.022252,0.005576,-0.016070,0.035168,,-0.015960,14.181724,0.003797,9.122900,0.027579,-1.949323,,7.400000,-0.024672,-0.081623,,,-0.013917,-0.030756,-0.005069,0.486810,0.191862,0.951543,0.951543,-3.184296,0.026870,0.029006,,,-0.489273,,0.386302,-0.117411,3.795516
20161,2059.74,43.8759,86.4400,0.013166,0.007114,0.0382,0.0513,0.0218,0.0781,0.0736,0.0029,0.000575,0.021302,0.022707,0.041966,0.507588,0.327955,0.018900,0.013100,-0.004449,0.006794,,-0.023710,0.008177,-0.014189,0.034843,,-0.017289,6.438787,0.002764,5.078000,0.028502,-1.949010,,8.200000,-0.034771,0.128283,,,0.131306,-0.033039,0.061067,0.492724,0.213481,0.965745,0.965745,-3.189608,0.028627,0.017335,,,-2.120330,,0.402497,-0.037335,4.636724
20162,2098.86,44.4599,86.9200,0.025038,0.019523,0.0350,0.0453,0.0179,0.0620,0.0545,0.0027,0.000725,0.021183,0.021202,0.041413,0.511503,0.323475,0.015200,0.010300,-0.007490,0.012119,,-0.028679,0.004678,-0.008786,0.034798,,-0.021919,-0.690834,0.003245,0.034800,0.028300,-1.901016,,11.600000,-0.031793,-0.016904,,,0.043940,-0.080651,-0.038436,0.495118,0.223528,0.989500,0.979118,-3.200428,0.028281,0.021687,,,1.070281,,0.362139,-0.206079,4.654141
20163,2168.27,45.0257,89.0900,0.038326,0.032811,0.0341,0.0431,0.0196,-0.0183,0.0139,0.0029,0.000675,0.020766,0.020740,0.041088,0.505396,0.316794,0.016700,0.009000,0.032267,0.001701,,-0.032607,0.002430,-0.009371,0.034980,,-0.024240,4.759753,0.002436,5.603600,0.028295,-1.870587,,8.500000,-0.034920,0.076768,,,-0.041513,-0.042757,-0.066798,0.478985,0.188925,0.982405,0.982405,-3.208206,0.033790,0.016355,,,1.070281,,0.315169,-0.310935,4.326389
20164,2238.83,45.7006,94.5500,0.036760,0.031011,0.0406,0.0483,0.0272,-0.0946,-0.0705,0.0051,0.000725,0.020413,0.020784,0.042232,0.483349,0.293479,0.022100,0.007700,0.024103,0.000017,,-0.025108,0.001834,-0.010862,0.034912,,-0.021866,7.837351,0.002486,12.538600,0.028634,-1.266109,,1.500000,-0.033563,0.087836,,,-0.055472,-0.034931,0.011259,0.482395,0.198314,0.989386,0.989386,-3.189175,0.027610,0.017627,,,0.807148,,0.173503,-0.505302,4.425706
20171,2362.72,46.3824,100.2900,0.061371,0.056100,0.0401,0.0468,0.0274,0.0140,0.0127,0.0074,0.001275,0.019631,0.019623,0.042447,0.462483,0.281599,0.020000,0.006700,-0.001249,0.009812,,-0.016199,0.001135,-0.008394,0.034915,,-0.015608,4.779870,0.002169,7.196500,0.028651,-1.275834,,1.400000,-0.035580,-0.064074,,,-0.127248,-0.026610,0.034716,0.474445,0.218842,0.978578,0.978578,-3.184000,0.024336,0.011199,,,1.070281,,0.153874,-0.464018,4.156912
20172,2423.41,47.2190,104.0200,0.031242,0.025929,0.0368,0.0437,0.0258,0.0295,0.0518,0.0098,0.001850,0.019485,0.019578,0.042923,0.453942,0.272545,0.016000,0.006900,0.022338,0.004733,,-0.009784,0.001341,-0.011210,0.034961,,-0.012070,2.146314,0.002158,5.995500,0.028801,-1.251642,,-2.800000,-0.025307,-0.047008,,,-0.027889,0.030511,-0.026714,0.460236,0.163346,0.991669,0.991669,-3.170011,0.032485,0.011088,,,1.070281,,0.195465,-0.420342,4.277478
20173,2519.36,48.1731,107.0800,0.043491,0.037927,0.0363,0.0430,0.0259,0.0051,0.0176,0.0103,0.002450,0.019121,0.019490,0.042503,0.449880,0.259706,0.015600,0.006700,0.012526,0.007610,,-0.011085,0.001269,-0.015730,0.034950,,-0.009202,1.147026,0.002022,4.917100,0.028944,-1.204368,,-3.900000,-0.033152,0.093314,,,0.043040,-0.017544,-0.013630,0.482868,0.151336,0.999665,0.999665,-3.179945,0.033566,0.008223,,,1.070281,,0.171820,-0.378090,4.208498
20174,2673.61,48.9320,109.8800,0.068055,0.062898,0.0351,0.0422,0.0254,0.0125,0.0355,0.0132,0.002575,0.018302,0.018930,0.041098,0.445322,0.235393,0.012200,0.007100,0.022943,-0.001195,,-0.019879,0.000818,-0.015607,0.035433,,0.001898,3.436215,0.002253,6.107300,0.029601,-1.252844,,-8.500000,-0.018634,0.053310,,,0.088262,0.019120,-0.007496,0.511395,0.128265,0.995237,0.995237,-3.215513,0.023847,0.010176,,,1.070281,,0.097627,-0.578886,4.115961
20181,2640.87,50.0030,115.4400,-0.007710,-0.012448,0.0387,0.0464,0.0285,-0.0287,-0.0431,0.0170,0.003300,0.018934,0.018425,0.043713,0.433152,0.259537,0.011500,0.007700,-0.014447,0.012291,,-0.018221,0.009383,-0.014481,0.036048,,0.001708,9.282913,0.004455,8.665300,0.029485,-1.499431,,-10.000000,-0.013141,0.055999,,,0.255576,0.004015,0.029932,0.473801,0.138475,0.905563,0.905563,-3.158117,0.023328,0.036716,,,1.070281,,0.497621,-0.679649,4.444096
20182,2718.37,50.9903,122.4800,0.034689,0.029669,0.0396,0.0483,0.0291,-0.0009,-0.0186,0.0190,0.004250,0.018758,0.018849,0.045056,0.416315,0.257738,0.010100,0.008700,-0.017711,0.009757,,-0.022101,0.003908,-0.012915,0.036058,,0.005046,9.386702,0.003626,13.274500,0.030034,-1.413953,,-11.300000,-0.006106,0.106748,,,0.116043,-0.014083,0.012756,0.495375,0.170741,0.911886,0.911886,-3.128525,0.021400,0.022110,,,1.070281,,0.308811,-0.797731,4.572427
20183,2913.98,52.3390,130.3900,0.076810,0.071732,0.0398,0.0488,0.0334,-0.0500,0.0038,0.0213,0.004750,0.017961,0.018038,0.044746,0.401403,0.236434,0.012100,0.009000,0.053765,0.001786,,-0.020834,0.001356,-0.016572,0.035883,,0.010554,4.468248,0.003356,7.952800,0.030038,-1.392582,,-15.900000,0.000661,0.047537,,,0.277158,-0.007495,-0.022624,0.492568,0.185135,0.989336,0.989336,-3.136304,0.022288,0.014212,,,1.070281,,0.131202,-0.864103,5.400526
20184,2506.85,53.7482,132.3900,-0.136121,-0.140695,0.0402,0.0513,0.0284,0.0786,0.0106,0.0237,0.005325,0.021441,0.019473,0.052811,0.405984,0.268167,0.004700,0.011100,-0.067938,-0.004777,,-0.019228,0.014208,-0.016877,0.035818,,0.013148,15.472471,0.006388,-4.003400,0.029138,-2.123744,,-15.900000,-0.002654,-0.110870,,,0.214364,-0.029260,0.112224,0.462704,0.251320,0.869507,0.869507,-2.968937,0.026197,0.064129,,,-1.093071,,0.490273,-1.000757,3.723098
20191,2834.40,54.9369,134.3900,0.137489,0.131794,0.0377,0.0484,0.0257,0.0435,0.0696,0.0240,0.005925,0.019382,0.019730,0.047414,0.408787,0.243717,0.001700,0.010700,0.026095,0.011818,,-0.023231,0.004651,-0.032506,0.035622,,0.010026,4.635274,0.003873,4.878300,0.029739,-1.794174,,2.800000,-0.016023,0.052089,,,0.186397,-0.035248,-0.031362,0.499090,0.236780,0.966464,0.966464,-3.074215,0.026338,0.016720,,,1.070281,,0.328538,-0.901328,5.238869
20192,2941.76,56.0773,135.2700,0.042688,0.037489,0.0342,0.0446,0.0207,0.0505,0.0630,0.0217,0.006000,0.019062,0.020376,0.045983,0.414558,0.237566,-0.001000,0.010400,0.012476,0.007636,,-0.012538,0.003271,-0.027601,0.035926,,0.013255,9.486640,0.003695,9.148100,0.030459,-1.901880,,-4.200000,-0.021388,0.088054,,,0.105936,-0.095231,-0.000115,0.476160,0.174683,0.991486,0.991486,-3.099979,0.023319,0.022333,,,1.070281,,0.268461,-0.969146,3.727018
20193,2976.74,57.2195,132.9000,0.017042,0.011926,0.0303,0.0391,0.0170,0.0615,0.0622,0.0189,0.005425,0.019222,0.019552,0.044646,0.430546,0.234770,-0.001900,0.008800,0.000735,0.002405,,-0.010838,0.005517,-0.021562,0.035915,,0.019400,10.143729,0.003873,13.096100,0.030238,-1.720121,,-2.800000,-0.023001,-0.017796,,,0.057642,-0.055019,-0.003966,0.446435,0.159375,0.983832,0.983832,-3.125844,0.036630,0.024792,,,1.070281,,0.395944,-0.827348,3.120442
20194,3230.78,58.2406,139.4700,0.090143,0.084801,0.0301,0.0388,0.0186,-0.0361,-0.0069,0.0154,0.004725,0.018027,0.018542,0.043169,0.417585,0.221430,0.003200,0.008700,0.029172,0.000837,,-0.007199,0.002319,-0.023615,0.035387,,0.013996,7.751521,0.003775,9.676300,0.029985,-1.513938,,5.400000,-0.031326,0.098486,,,-0.104136,-0.059238,0.010310,0.502750,0.187285,0.996271,0.996271,-3.161058,0.040862,0.017853,,,1.070281,,0.250365,-0.885821,3.119565
20201,2584.59,59.5806,116.3300,-0.193794,-0.198273,0.0302,0.0429,0.0087,0.1961,0.0434,0.0029,0.003850,0.023052,0.020168,0.045009,0.512169,0.302152,0.005800,0.012700,-0.152676,0.004440,,-0.007700,0.079049,-0.046004,0.034329,,0.000949,104.550751,0.017962,-403.402100,0.030860,-2.820208,,0.000000,-0.075552,-0.542449,,,0.199075,-0.084664,0.033497,0.403735,0.192029,0.741662,0.741662,-3.109554,0.077708,0.232435,,,-2.402820,,0.702014,-1.141218,3.388181
20202,3100.29,59.6834,99.2300,0.206940,0.201327,0.0244,0.0364,0.0073,0.0007,0.0586,0.0016,0.000725,0.019251,0.019605,0.032007,0.601465,0.256551,0.005700,0.012000,0.057908,-0.001232,,-0.016845,0.025588,-0.255751,0.031266,,-0.104046,46.843746,0.008796,13.934200,0.030793,-2.367808,,41.500000,-0.142017,0.106509,,,-0.029207,-0.058332,-0.104101,0.458507,0.193087,0.873490,0.873490,-3.449084,0.038579,0.074950,,,0.796018,,0.500444,-1.330959,5.395747
20203,3363.00,58.8512,98.2200,0.089851,0.085425,0.0231,0.0336,0.0068,0.0007,0.0134,0.0011,0.000400,0.017500,0.016813,0.029206,0.599178,0.238369,0.005700,0.010500,0.012620,0.009632,,-0.005698,0.007259,-0.142550,0.032403,,-0.040569,30.648602,0.008935,10.045000,0.030501,-1.999435,,71.200000,-0.098200,-0.059610,,,-0.063609,-0.005920,-0.028356,0.420666,0.224227,0.940114,0.940114,-3.540156,0.035224,0.065249,,,1.070281,,0.293688,-1.383546,5.615524
20204,3756.07,58.2788,94.1300,0.125008,0.120390,0.0226,0.0316,0.0093,-0.0261,0.0309,0.0009,0.000275,0.015516,0.016092,0.025061,0.619131,0.216370,0.008400,0.009000,0.056985,0.000745,,-0.000098,0.006831,-0.110057,0.032975,,-0.038651,29.987631,0.005314,31.623700,0.030499,-1.986431,,37.700000,-0.078062,0.064843,,,0.185749,-0.006219,0.054608,0.455822,0.210775,1.000000,1.000000,-3.695709,0.039579,0.042189,,,1.070281,,0.263776,-1.625369,6.401161
20211,3972.89,57.6334,128.2000,0.059788,0.055795,0.0304,0.0374,0.0161,-0.1161,-0.1026,0.0003,0.000225,0.014507,0.015122,0.032269,0.449558,0.193471,0.015800,0.007000,0.013547,0.016904,,0.015718,0.006052,-0.226380,0.033422,,-0.026042,16.254496,0.004147,5.916800,0.030105,-2.286125,,5.500000,-0.078251,-0.068786,,,0.518406,0.035717,0.002882,0.434125,0.148287,0.994278,0.994278,-3.449629,0.051586,0.029201,,,1.070281,,0.251886,-1.972553,5.355960
20212,4297.50,57.8650,158.7600,0.085560,0.081851,0.0279,0.0344,0.0152,0.0530,0.0722,0.0004,0.000075,0.013465,0.013764,0.036942,0.364481,0.184942,0.014800,0.006500,0.019203,0.025744,,0.017255,0.003163,-0.099881,0.033920,,0.004360,12.243721,0.003155,14.633900,0.029429,-1.377171,,-15.100000,-0.066125,0.110072,,,0.403513,0.043171,0.000054,0.433038,0.192321,0.992085,0.992085,-3.313481,0.047824,0.018816,,,1.070281,,0.245049,-2.019974,4.879054
20213,4307.54,59.2545,175.3700,0.007009,0.003535,0.0253,0.0323,0.0137,0.0012,-0.0005,0.0004,0.000100,0.013756,0.013102,0.040712,0.337883,0.188541,0.013300,0.007000,-0.001703,0.009621,,0.015598,0.003120,-0.069219,0.033512,,0.017522,26.239740,0.005249,31.560300,0.028719,-1.351621,,-32.400000,-0.072388,0.095759,,,0.403710,0.019273,-0.073909,0.454905,0.254493,0.949994,0.949994,-3.214831,0.034113,0.047692,,,1.070281,,0.249014,-2.220854,4.919233
20214,4766.18,60.3971,197.8700,0.108956,0.105195,0.0265,0.0330,0.0147,0.0149,0.0122,0.0006,0.000100,0.012672,0.013225,0.041515,0.305236,0.175599,0.014100,0.006500,-0.002698,0.016376,,0.012974,0.004996,-0.052766,0.033451,,0.024004,12.699518,0.003590,2.825500,0.028401,-1.268555,,-18.200000,-0.055851,0.136446,,,0.306197,0.029630,0.007031,0.437169,0.352812,0.995880,0.995880,-3.196435,0.039121,0.024679,,,1.070281,,0.251178,-2.476669,4.601179
20221,4530.41,61.9700,197.9100,-0.045115,-0.048560,0.0343,0.0429,0.0213,-0.0558,-0.0769,0.0044,0.000150,0.013679,0.014168,0.043685,0.313122,0.206653,0.016900,0.008600,-0.021118,0.031212,,-0.001122,0.011203,-0.043082,0.034024,,0.017165,,0.005660,-2.224900,0.028124,-1.180739,,-14.500000,-0.041874,0.047639,,,0.612642,0.001269,-0.045970,0.444670,0.344994,0.942355,0.942355,-3.151832,0.030882,0.039258,,,-0.288384,,0.338752,-2.159515,4.970719
20222,3785.38,64.0196,192.2600,-0.161792,-0.165304,0.0424,0.0527,0.0314,-0.0377,-0.0726,0.0149,0.001100,0.016912,0.015493,0.050790,0.332985,0.232861,0.016500,0.010300,-0.034821,0.030633,,-0.004815,0.019890,-0.028864,0.034158,,0.019679,,0.009185,6.180800,0.027648,-1.211772,,-1.500000,-0.041489,-0.061132,,,0.301660,0.014019,0.014388,0.445939,0.377300,0.836297,0.836297,-3.010970,0.041135,0.073418,,,-2.667391,,0.504813,-2.303125,3.249304
20223,3585.62,65.3183,187.0800,-0.046349,-0.050490,0.0459,0.0569,0.0352,-0.0435,-0.0506,0.0313,0.003725,0.018217,0.016515,0.052175,0.349146,0.249478,0.003900,0.011000,-0.007087,0.001677,,-0.011292,0.011470,-0.027858,0.034241,,0.020533,,0.009715,37.417700,0.028291,-1.073083,,24.200000,-0.034934,-0.112271,,,,-0.002100,-0.084283,0.453285,0.348055,0.780592,0.780592,-2.987745,0.028191,0.092488,,,-2.667391,,0.451521,-2.432323,3.742945
20224,3839.50,66.9228,172.7500,0.071819,0.067163,0.0443,0.0559,0.0362,0.0072,0.0363,0.0425,0.007825,0.017430,0.016402,0.044993,0.387397,0.216199,-0.006300,0.011600,0.029118,-0.000037,,-0.021255,0.015548,-0.020875,0.034075,,0.021939,,0.007466,8.207700,0.028856,-1.298448,,39.100000,-0.056446,-0.002735,,,,0.011762,0.015984,0.486084,0.345601,0.900749,0.900749,-3.136812,0.029554,0.045050,,,-1.318418,,0.493165,-2.610106,2.885452
20231,4109.31,68.2114,175.1700,0.076900,0.072284,0.0460,0.0571,0.0366,0.0300,0.0350,0.0469,0.010625,0.016599,0.017181,0.042628,0.389401,0.220060,-0.010300,0.011100,0.004972,0.016978,,-0.022332,0.006916,-0.020240,0.034243,,0.018982,,,,0.029588,-1.525026,,44.800000,-0.046482,-0.016634,,,,0.000636,0.023065,0.469811,0.357262,0.946343,0.904197,-3.191200,0.052256,,,,0.833365,,0.322371,-2.497364,3.232621
20232,4450.38,68.7149,181.0100,0.088719,0.084395,0.0465,0.0575,0.0375,-0.0138,-0.0029,0.0516,0.011725,0.015440,0.016440,0.040673,0.379620,0.212811,-0.014100,0.011000,0.010923,0.010844,,-0.015674,0.003512,-0.018591,0.034544,,0.018135,,,,0.030546,-1.596150,,46.000000,-0.051493,0.037450,,,,0.060952,0.027430,0.460586,0.195347,0.994733,0.934998,-3.239006,0.029824,,,,1.070281,,0.210585,-2.330269,2.659616
20233,4288.05,69.3131,184.2500,-0.032530,-0.036230,0.0513,0.0616,0.0438,-0.0306,-0.0309,0.0532,0.012900,0.016164,0.015377,0.042968,0.376191,0.218528,-0.009400,0.010300,-0.000321,0.008784,,-0.017989,0.002897,-0.012995,0.034341,,0.021622,,,,0.031278,-1.586436,,50.800000,-0.043265,0.112214,,,,0.043868,-0.028472,0.504034,0.215317,0.940411,0.910539,-3.190162,0.026469,,,,1.070281,,0.195135,-2.506886,2.471983
20234,4769.83,70.3037,192.4300,0.116225,0.111510,0.0474,0.0564,0.0402,0.0566,0.0850,0.0524,0.013300,0.014739,0.015391,0.040343,0.365347,0.194280,-0.012200,0.009000,0.028397,-0.003389,,-0.017441,0.003816,-0.008255,0.034337,,0.020774,,,,0.032486,-1.740966,,33.900000,-0.050582,-0.049200,,,,0.045532,-0.000859,0.512984,0.220430,0.999455,0.999455,-3.249746,0.047735,,,,0.807148,,0.239842,-2.437727,3.285807
